2025-07-30 10:29:01.190 [main] INFO  c.k.t.TliasWebManagement1Application-Starting TliasWebManagement1Application using Java 17.0.14 with PID 19820 (F:\学习资料\编程\后端开发\kei\tlias-web-management1\target\classes started by hp in F:\学习资料\编程\后端开发\kei\tlias-web-management1)
2025-07-30 11:34:52.182 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.EmpServiceImpl
2025-07-30 11:34:52.183 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl
2025-07-30 11:34:52.183 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:34:52.183 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：listAll
2025-07-30 11:34:52.184 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:34:52.184 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:34:52.578 [http-nio-8080-exec-9] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:34:52.624 [http-nio-8080-exec-7] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:36:13.139 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:36:13.139 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  c.k.t.controller.ClazzsController-查询所有班级
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl@446e99e2
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：listAll
2025-07-30 11:36:13.140 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:36:13.163 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:36:13.246 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:36:13.247 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:36:13.248 [http-nio-8080-exec-4] INFO  c.k.tliaswebmanagement1.controller.DeptController-查询全部乐队数据
2025-07-30 11:36:13.248 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:36:13.249 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl@20288ed8
2025-07-30 11:36:13.249 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl
2025-07-30 11:36:13.249 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：findAll
2025-07-30 11:36:13.249 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:36:13.266 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:01.132 [http-nio-8080-exec-10] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:01.133 [http-nio-8080-exec-10] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:01.168 [http-nio-8080-exec-2] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  c.k.tliaswebmanagement1.controller.DeptController-查询全部乐队数据
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl@20288ed8
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：findAll
2025-07-30 11:49:01.169 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:49:01.182 [http-nio-8080-exec-2] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:01.219 [http-nio-8080-exec-10] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=null, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:01.221 [http-nio-8080-exec-10] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:01.221 [http-nio-8080-exec-10] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:49:01.221 [http-nio-8080-exec-10] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:49:01.221 [http-nio-8080-exec-10] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:49:01.222 [http-nio-8080-exec-10] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=null, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:01.326 [http-nio-8080-exec-1] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:01.326 [http-nio-8080-exec-1] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:01.327 [http-nio-8080-exec-1] INFO  c.k.t.controller.ClazzsController-查询所有班级
2025-07-30 11:49:01.327 [http-nio-8080-exec-1] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:01.328 [http-nio-8080-exec-1] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl@446e99e2
2025-07-30 11:49:01.328 [http-nio-8080-exec-1] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl
2025-07-30 11:49:01.329 [http-nio-8080-exec-1] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：listAll
2025-07-30 11:49:01.329 [http-nio-8080-exec-1] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:49:01.344 [http-nio-8080-exec-1] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:01.657 [http-nio-8080-exec-10] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:11.147 [http-nio-8080-exec-3] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:11.147 [http-nio-8080-exec-3] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:11.148 [http-nio-8080-exec-3] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=1, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:11.149 [http-nio-8080-exec-3] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:11.149 [http-nio-8080-exec-3] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:49:11.168 [http-nio-8080-exec-3] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:49:11.168 [http-nio-8080-exec-3] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:49:11.169 [http-nio-8080-exec-3] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=1, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:11.236 [http-nio-8080-exec-3] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:27.165 [http-nio-8080-exec-6] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:27.165 [http-nio-8080-exec-6] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:27.167 [http-nio-8080-exec-6] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=6, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:27.168 [http-nio-8080-exec-6] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:27.168 [http-nio-8080-exec-6] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:49:27.169 [http-nio-8080-exec-6] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:49:27.169 [http-nio-8080-exec-6] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:49:27.170 [http-nio-8080-exec-6] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=6, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:27.196 [http-nio-8080-exec-6] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:49:57.560 [http-nio-8080-exec-5] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:49:57.560 [http-nio-8080-exec-5] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:49:57.562 [http-nio-8080-exec-5] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=4, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:57.562 [http-nio-8080-exec-5] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:49:57.563 [http-nio-8080-exec-5] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:49:57.564 [http-nio-8080-exec-5] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:49:57.564 [http-nio-8080-exec-5] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:49:57.564 [http-nio-8080-exec-5] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=4, clazzId=null, page=1, pageSize=5}
2025-07-30 11:49:57.591 [http-nio-8080-exec-5] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:51:04.135 [http-nio-8080-exec-7] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:51:04.135 [http-nio-8080-exec-9] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:51:04.136 [http-nio-8080-exec-9] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:51:04.135 [http-nio-8080-exec-7] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:51:04.136 [http-nio-8080-exec-7] INFO  c.k.tliaswebmanagement1.controller.DeptController-查询全部乐队数据
2025-07-30 11:51:04.137 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:51:04.137 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl@20288ed8
2025-07-30 11:51:04.137 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.DeptServiceImpl
2025-07-30 11:51:04.137 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：findAll
2025-07-30 11:51:04.137 [http-nio-8080-exec-7] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:51:04.138 [http-nio-8080-exec-9] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=null, clazzId=null, page=1, pageSize=5}
2025-07-30 11:51:04.139 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:51:04.139 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:51:04.139 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:51:04.140 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:51:04.140 [http-nio-8080-exec-9] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=null, clazzId=null, page=1, pageSize=5}
2025-07-30 11:51:04.148 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:51:04.149 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:51:04.149 [http-nio-8080-exec-8] INFO  c.k.t.controller.ClazzsController-查询所有班级
2025-07-30 11:51:04.150 [http-nio-8080-exec-7] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:51:04.151 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:51:04.151 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl@446e99e2
2025-07-30 11:51:04.151 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.ClazzsServiceImpl
2025-07-30 11:51:04.151 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：listAll
2025-07-30 11:51:04.151 [http-nio-8080-exec-8] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：{}
2025-07-30 11:51:04.160 [http-nio-8080-exec-8] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:51:04.202 [http-nio-8080-exec-9] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:51:39.654 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:51:39.654 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:51:39.655 [http-nio-8080-exec-4] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=4, clazzId=null, page=1, pageSize=5}
2025-07-30 11:51:39.655 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
2025-07-30 11:51:39.655 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标对象：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl@66412e2d
2025-07-30 11:51:39.657 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标类：com.kei.tliaswebmanagement1.service.Impl.StudentServiceImpl
2025-07-30 11:51:39.657 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法：list
2025-07-30 11:51:39.657 [http-nio-8080-exec-4] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-目标方法参数：StudentQueryParam{name='', degree=4, clazzId=null, page=1, pageSize=5}
2025-07-30 11:51:39.703 [http-nio-8080-exec-4] INFO  c.k.t.interceptor.TokenInterceptor-null
2025-07-30 11:53:46.386 [http-nio-8080-exec-2] INFO  c.k.t.interceptor.TokenInterceptor-当前用户id为：1，并存入ThreadLocal
2025-07-30 11:53:46.387 [http-nio-8080-exec-2] INFO  c.k.t.interceptor.TokenInterceptor-token校验成功，放行~
2025-07-30 11:53:46.389 [http-nio-8080-exec-2] INFO  c.k.t.controller.StudentController-查询学员列表StudentQueryParam{name='', degree=null, clazzId=null, page=1, pageSize=5}
2025-07-30 11:53:46.390 [http-nio-8080-exec-2] INFO  com.kei.tliaswebmanagement1.aop.RecordTimeAspect-before
